Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
YMR287C,3110,DSS1,"3'-5' exoribonuclease, component of the mitochondrial degradosome along with the ATP-dependent RNA helicase Suv3p  the degradosome associates with the ribosome and mediates turnover of aberrant or unprocessed RNAs",3136.0,3045.0,34.2784893268,0.970982142857
YMR290C,1718,HAS1,ATP-dependent RNA helicase  localizes to both the nuclear periphery and nucleolus  highly enriched in nuclear pore complex fractions  constituent of 66S pre-ribosomal particles,18954.0,18235.0,34.4094324102,0.962066054659
YMR293C,1595,HER2,Subunit of the trimeric GatFAB AmidoTransferase(AdT) complex  involved in the formation of Q-tRNAQ  required for remodeling of ER caused by Hmg2p overexpression  similar to bacterial GatA glutamyl-tRNA amidotransferase,935.0,885.0,35.6847457627,0.946524064171
YMR295C,794,YMR295C,Protein of unknown function that associates with ribosomes  green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and bud  YMR295C is not an essential gene,91260.0,58657.0,35.5025487154,0.642746000438
YMR296C,1877,LCB1,"Component of serine palmitoyltransferase, responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine",20665.0,19550.0,32.1279283887,0.946044035809
YMR299C,1139,DYN3,"Dynein light intermediate chain (LIC)  localizes with dynein, null mutant is defective in nuclear migration",2131.0,1992.0,37.3147590361,0.934772407321
YMR300C,1733,ADE4,"Phosphoribosylpyrophosphate amidotransferase (PRPPAT  amidophosphoribosyltransferase), catalyzes first step of the 'de novo' purine nucleotide biosynthetic pathway",23669.0,23309.0,37.6774636407,0.984790231949
YMR301C,2273,ATM1,"Mitochondrial inner membrane ATP-binding cassette (ABC) transporter, exports mitochondrially synthesized precursors of iron-sulfur (Fe/S) clusters to the cytosol",4838.0,4709.0,30.4586961138,0.973336089293
YMR302C,2753,YME2,Integral inner mitochondrial membrane protein with a role in maintaining mitochondrial nucleoid structure and number  mutants exhibit an increased rate of mitochondrial DNA escape  shows some sequence similarity to exonucleases,7769.0,7565.0,35.2590879048,0.973741794311
YMR303C,1247,ADH2,"Glucose-repressible alcohol dehydrogenase II, catalyzes the conversion of ethanol to acetaldehyde  involved in the production of certain carboxylate esters  regulated by ADR1",195.0,175.0,32.2971428571,0.897435897436
YMR304C-A/YMR305C,1653,YMR304C-A/SCW10,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified gene SCW10/Cell wall protein with similarity to glucanases  may play a role in conjugation during mating based on mutant phenotype and its regulation by Ste12p",36952.0,36499.0,41.6413874353,0.987740852998
YMR306C-A,590,YMR306C-A,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data",148.0,130.0,31.0153846154,0.878378378378
YMR307C-A,395,YMR307C-A,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  completely overlaps the verified gene GAS1/YMR307W",0.0,0.0,NA,NA
YMR308C,3470,PSE1,"Karyopherin/importin that interacts with the nuclear pore complex  acts as the nuclear import receptor for specific proteins, including Pdr1p, Yap1p, Ste12p, and Aft1p",14752.0,14146.0,35.344549696,0.958920824295
YMR309C,2639,NIP1,"eIF3c subunit of the eukaryotic translation initiation factor 3 (eIF3), involved in the assembly of preinitiation complex and start codon selection",4914.0,4040.0,27.8517326733,0.822140822141
YMR310C,1154,YMR310C,Putative protein of unknown function  predicted to be involved in ribosome biogenesis  green fluorescent protein (GFP)-fusion protein localizes to the nucleus  YMR310C is not an essential gene,9948.0,9171.0,38.4491331371,0.92189384801
YMR311C,890,GLC8,"Regulatory subunit of protein phosphatase 1 (Glc7p), involved in glycogen metabolism and chromosome segregation  proposed to regulate Glc7p activity via conformational alteration  ortholog of the mammalian protein phosphatase inhibitor 2",5560.0,5347.0,38.6089395923,0.961690647482
YMR313C,2129,TGL3,Bifunctional enzyme with triacylglycerol lipase and lysophosphatidylethanolamine acyltransferase activity  responsible for all the triacylglycerol lipase activity of the lipid particle  required with Tgl4p for timely bud formation,3572.0,3517.0,38.361103213,0.984602463606
YMR316C-A,512,YMR316C-A,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  completely overlaps the verified gene DIA1/YMR316W",77.0,74.0,39.027027027,0.961038961039
YMR316C-B,509,YMR316C-B,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data",872.0,861.0,50.1022067364,0.987385321101
YMR318C,1283,ADH6,NADPH-dependent medium chain alcohol dehydrogenase with broad substrate specificity  member of the cinnamyl family of alcohol dehydrogenases  may be involved in fusel alcohol synthesis or in aldehyde tolerance,21876.0,21495.0,34.4551756222,0.982583653319
YMR319C,1859,FET4,Low-affinity Fe(II) transporter of the plasma membrane,9745.0,9579.0,42.1531475102,0.982965623397
YMR321C,518,YMR321C,Putative protein of unknown function  proposed to be a palmitoylated membrane protein,102.0,98.0,49.7755102041,0.960784313725
YMR322C,914,SNO4,"Possible chaperone and cysteine protease, similar to bacterial Hsp31 and yeast Hsp31p, Hsp32p, and Hsp33p  DJ-1/ThiJ/PfpI superfamily member  predicted involvement in pyridoxine metabolism  induced by mild heat stress and copper deprivation",5.0,5.0,38.4,1.0
YMR324C,443,YMR324C,"Dubious open reading frame unlikely to encode a protein, based on experimental and comparative sequence data  transcription is AZF1 dependent in glycerol-lactate medium and SLT2 dependent in response to the lipid hydroperoxides",0.0,0.0,NA,NA
YMR326C,509,YMR326C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  overlaps the telomere on the right arm of chromosome 13",0.0,0.0,NA,NA
YML133W-B,683,YML133W-B,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  completely overlaps the uncharacterized ORF YML133C",25.0,20.0,43.2,0.8
YML133W-A,776,YML133W-A,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  completely overlaps the uncharacterized ORF YML133C",5.0,5.0,27.2,1.0
YML132W,1340,COS3,"Protein involved in salt resistance  interacts with sodium:hydrogen antiporter Nha1p  member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins",2974.0,2929.0,37.1580744281,0.984868863484
YML131W,1298,YML131W,"Putative protein of unknown function with similarity to medium chain dehydrogenase/reductases  expression induced by stresses including osmotic shock, DNA damaging agents, and other chemicals  GFP-fusion protein localizes to the cytoplasm",1429.0,1383.0,35.9522776573,0.967809657103
YML127W,1946,RSC9,Component of the RSC chromatin remodeling complex  DNA-binding protein involved in the synthesis of rRNA and in transcriptional repression and activation of genes regulated by the Target of Rapamycin (TOR) pathway,3361.0,3044.0,31.4582785808,0.90568283249
YML121W,1133,GTR1,"Cytoplasmic GTP binding protein and negative regulator of the Ran/Tc4 GTPase cycle  component of GSE complex, which is required for sorting of Gap1p  involved in phosphate transport and telomeric silencing  similar to human RagA and RagB",12230.0,11501.0,35.0484305713,0.940392477514
YML119W,1274,YML119W,Putative protein of unknown function  YML119W is not an essential gene  potential Cdc28p substrate,4257.0,4177.0,39.5223844865,0.981207423068
YML118W,1718,NGL3,"Putative endonuclease, has a domain similar to a magnesium-dependent endonuclease motif in mRNA deadenylase Ccr4p  similar to Ngl1p and Ngl2p",566.0,526.0,37.2737642586,0.929328621908
YML117W/YML116W-A,3732,NAB6/YML116W-A,Putative RNA-binding protein that associates with mRNAs encoding cell wall proteins in high-throughput studies  deletion mutants display increased sensitivity to some cell wall disrupting agents  expression negatively regulated by cAMP/Putative protein of unknown function,10977.0,10257.0,39.1183581944,0.934408308281
YML116W,1829,ATR1,"Multidrug efflux pump of the major facilitator superfamily, required for resistance to aminotriazole and 4-nitroquinoline-N-oxide",2537.0,2366.0,43.8660185968,0.932597556169
YML113W,947,DAT1,DNA binding protein that recognizes oligo(dA).oligo(dT) tracts  Arg side chain in its N-terminal pentad Gly-Arg-Lys-Pro-Gly repeat is required for DNA-binding  not essential for viability,7319.0,6955.0,30.6736161035,0.95026642984
YML112W,1091,CTK3,"Gamma subunit of C-terminal domain kinase I (CTDK-I), which phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing, and ribosomal protein Rps2p to increase translational fidelity",1841.0,1580.0,34.3936708861,0.858229223248
YML111W,2963,BUL2,"Component of the Rsp5p E3-ubiquitin ligase complex, involved in intracellular amino acid permease sorting, functions in heat shock element mediated gene expression, essential for growth in stress conditions, functional homolog of BUL1",3915.0,3786.0,40.0137348125,0.967049808429
YML109W,3029,ZDS2,Protein with a role in regulating Swe1p-dependent polarized growth  interacts with Cdc55p  interacts with silencing proteins at the telomere  implicated in the mitotic exit network through regulation of Cdc14p localization  paralog of Zds1p,1359.0,1309.0,32.9281894576,0.963208241354
YML108W,518,YML108W,Putative protein of unknown function whose structure defines a new subfamily of the split beta-alpha-beta sandwiches  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus  YML108W is not an essential gene,5023.0,4866.0,34.6635840526,0.968743778618
YML106W,881,URA5,"Major orotate phosphoribosyltransferase (OPRTase) isozyme that catalyzes the fifth enzymatic step in de novo biosynthesis of pyrimidines, converting orotate into orotidine-5'-phosphate  minor OPRTase encoded by URA10",65557.0,64105.0,38.6699321426,0.977851335479
YML102W,1607,CAC2,"Component of the chromatin assembly complex (with Rlf2p and Msi1p) that assembles newly synthesized histones onto recently replicated DNA, required for building functional kinetochores, conserved from yeast to humans",5182.0,2982.0,31.1254191818,0.57545349286
YML100W-A,374,YML100W-A,"Putative protein of unknown function  identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching",350.0,339.0,35.3687315634,0.968571428571
YML100W,3497,TSL1,"Large subunit of trehalose 6-phosphate synthase (Tps1p)/phosphatase (Tps2p) complex, which converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose, similar to Tps3p and may share function  mutant has aneuploidy tolerance",1980.0,1879.0,39.8744012773,0.94898989899
YML099W-A,530,YML099W-A,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified ORF ARG81/YML099C",23.0,23.0,26.2608695652,1.0
YML098W,704,TAF13,"TFIID subunit (19 kDa), involved in RNA polymerase II transcription initiation, similar to histone H4 with atypical histone fold motif of Spt3-like transcription factors",2379.0,2130.0,32.8854460094,0.895334174023
YML096W,1778,YML096W,Putative protein of unknown function with similarity to asparagine synthetases  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm  YML096W is not an essential gene and partially overlaps the verified gene RAD10,2599.0,2526.0,39.1975455265,0.971912273952
YML094W,775,GIM5,Subunit of the heterohexameric cochaperone prefoldin complex which binds specifically to cytosolic chaperonin and transfers target proteins to it,5507.0,5054.0,33.8051048674,0.917741056837
YML093W,2900,UTP14,Subunit of U3-containing Small Subunit (SSU) processome complex involved in production of 18S rRNA and assembly of small ribosomal subunit,9092.0,8764.0,33.0471246006,0.963924329081
YML090W,587,YML090W,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the dubious ORF YML089C  exhibits growth defect on a non-fermentable (respiratory) carbon source",6.0,6.0,28.1666666667,1.0
YML088W,2207,UFO1,"F-box receptor protein, subunit of the Skp1-Cdc53-F-box receptor (SCF) E3 ubiquitin ligase complex  binds to phosphorylated Ho endonuclease, allowing its ubiquitylation by SCF and subsequent degradation",2311.0,2239.0,49.6891469406,0.968844655993
YML084W,509,YML084W,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data",90.0,88.0,34.6136363636,0.977777777778
YML082W,2150,YML082W,Putative protein predicted to have carbon-sulfur lyase activity  transcriptionally regulated by Upc2p via an upstream sterol response element  green fluorescent protein (GFP)-fusion protein localizes to the nucleus and the cytoplasm  YML082W is not an essential gene,3286.0,3082.0,39.2128487995,0.937918441875
